,Simulation,Timestep,A,CQY,CUE_24,DCG,CGR,TCB,TEB,VP_SAT,VP_AIR,VPD,P_GROSS,P_NET,g_S,g_A,g_C,DTR,T_LIGHT,T_DARK,RH,CO2
181,181,29,0.8137397699314397,0.06067358216890304,0.625,0.5590666183432216,16.78597521575523,147.59740092990637,140.21400980912196,4.3310097758455095,274.07171237772366,-269.7407026018781,15.529628287311713,11.647221215483786,68.2548782351,2.5,2.4116668679828286,-6695.277158318862,30.3125,30.3125,63.28125,490.625
182,182,29,0.6941203743384279,0.05547237097689842,0.625,0.43600342840771283,13.091002937941576,115.10787930822123,109.34973933650011,4.3310097758455095,363.39878900453726,-359.06777922869173,12.111206344658692,9.08340475849402,103.68082627405339,2.5,2.441138148766438,-9021.391947637308,30.3125,30.3125,83.90625,334.375
183,183,29,0.8137397699314397,0.06067358216890304,0.625,0.5590666183432216,16.78597521575523,147.59740092990637,140.21400980912196,4.3310097758455095,363.39878900453726,-359.06777922869173,15.529628287311713,11.647221215483786,90.60584856872012,2.5,2.4328721009895857,-8990.844206252592,30.3125,30.3125,83.90625,490.625
184,184,29,0.7717438477840686,0.05891289718817836,0.625,0.5148277405593706,15.457702910295103,135.9180354183287,129.11889119533032,3.0009566805994057,234.91864015317222,-231.9176834725728,14.30077057109363,10.725577928320222,60.884681622584445,2.5,2.401395734111046,-5731.949528220042,24.0625,24.0625,78.28125,434.375
185,185,29,0.7717438477840686,0.05891289718817836,0.625,0.5148277405593706,15.457702910295103,135.9180354183287,129.11889119533032,2.387676485529277,186.91029988283873,-184.52262339730945,14.30077057109363,10.725577928320222,48.39096835876852,2.5,2.3771884245562185,-4514.586574290401,20.3125,20.3125,78.28125,434.375
186,186,29,0.7717438477840686,0.05891289718817836,0.625,0.5148277405593706,15.457702910295103,135.9180354183287,129.11889119533032,3.0009566805994057,206.7846712725528,-203.78371459195338,14.30077057109363,10.725577928320222,53.56271922263581,2.5,2.3885177157536712,-5009.595954931362,24.0625,24.0625,68.90625,434.375
187,187,29,0.7383659610916379,0.057456558054417066,0.625,0.4803852415898546,14.423566878735384,126.82498073998511,120.48070617424294,3.0009566805994057,234.91864015317222,-231.9176834725728,13.344034488607074,10.008025866455306,63.17431522623869,2.5,2.404833419602936,-5740.155022821998,24.0625,24.0625,78.28125,390.625
188,188,29,0.7383659610916379,0.057456558054417066,0.625,0.4803852415898546,14.423566878735384,126.82498073998511,120.48070617424294,3.0009566805994057,206.7846712725528,-203.78371459195338,13.344034488607074,10.008025866455306,55.57700259518371,2.5,2.392384253306518,-5017.705499506466,24.0625,24.0625,68.90625,390.625
189,189,29,0.7383659610916379,0.057456558054417066,0.625,0.4803852415898546,14.423566878735384,126.82498073998511,120.48070617424294,2.387676485529277,186.91029988283873,-184.52262339730945,13.344034488607074,10.008025866455306,50.210762505914175,2.5,2.3814283895191473,-4522.638813103011,20.3125,20.3125,78.28125,390.625
190,190,29,0.7717438477840686,0.05891289718817836,0.625,0.5148277405593706,15.457702910295103,135.9180354183287,129.11889119533032,2.387676485529277,164.52583283100176,-162.13815634547248,14.30077057109363,10.725577928320222,42.565333632580156,2.5,2.3613124657867495,-3940.4284739983796,20.3125,20.3125,68.90625,434.375
191,191,29,0.7383659610916379,0.057456558054417066,0.625,0.4803852415898546,14.423566878735384,126.82498073998511,120.48070617424294,2.387676485529277,164.52583283100176,-162.13815634547248,13.344034488607074,10.008025866455306,44.16604855197556,2.5,2.3660696546218416,-3948.367009289065,20.3125,20.3125,68.90625,390.625
192,192,29,0.704117681472028,0.05592416612383004,0.625,0.44588529577165426,13.387706005543917,117.71675970171376,111.82811347303186,2.782793588603933,202.1873466720045,-199.40455308340057,12.38570266032373,9.289276995242798,56.7983700421904,2.5,2.3946008128797946,-4914.42774905049,22.8125,22.8125,72.65625,346.875
193,193,29,0.704117681472028,0.05592416612383004,0.625,0.44588529577165426,13.387706005543917,117.71675970171376,111.82811347303186,3.4825026524025304,253.02558333862135,-249.54308068621881,12.38570266032373,9.289276995242798,71.12290598445988,2.5,2.415107942067388,-6202.786554531418,26.5625,26.5625,72.65625,346.875
194,194,29,0.704117681472028,0.05592416612383004,0.625,0.44588529577165426,13.387706005543917,117.71675970171376,111.82811347303186,2.782793588603933,249.14698847969586,-246.36419489109193,12.38570266032373,9.289276995242798,70.05320422879586,2.5,2.4138563201110914,-6120.596713750672,22.8125,22.8125,89.53125,346.875
195,195,29,0.709076824628275,0.05614773555045425,0.625,0.45082077386660285,13.53589373534475,119.01975958627077,113.06593227907794,2.782793588603933,202.1873466720045,-199.40455308340057,12.522799274072302,9.392099455554227,56.41065957648755,2.5,2.393907146093226,-4913.004140035505,22.8125,22.8125,72.65625,353.125
196,196,29,0.709076824628275,0.05614773555045425,0.625,0.45082077386660285,13.53589373534475,119.01975958627077,113.06593227907794,2.782793588603933,249.14698847969586,-246.36419489109193,12.522799274072302,9.392099455554227,69.57501514669107,2.5,2.413284791029462,-6119.147539253545,22.8125,22.8125,89.53125,353.125
197,197,29,0.709076824628275,0.05614773555045425,0.625,0.45082077386660285,13.53589373534475,119.01975958627077,113.06593227907794,3.4825026524025304,253.02558333862135,-249.54308068621881,12.522799274072302,9.392099455554227,70.63741502792553,2.5,2.414544423020507,-6201.339253437197,26.5625,26.5625,72.65625,353.125
198,198,29,0.704117681472028,0.05592416612383004,0.625,0.44588529577165426,13.387706005543917,117.71675970171376,111.82811347303186,3.4825026524025304,311.79281559791406,-308.31031294551155,12.38570266032373,9.289276995242798,87.71055208262656,2.5,2.4307176393923915,-7713.070893384287,26.5625,26.5625,89.53125,346.875
199,199,29,0.709076824628275,0.05614773555045425,0.625,0.45082077386660285,13.53589373534475,119.01975958627077,113.06593227907794,3.4825026524025304,311.79281559791406,-308.31031294551155,12.522799274072302,9.392099455554227,87.11183245440924,2.5,2.4302547461778583,-7711.60205631251,26.5625,26.5625,89.53125,353.125
200,200,29,0.7811564536667195,0.059315025202489095,0.625,0.5246638328579313,15.753031581559384,138.51483088230498,131.58578493711894,4.99193969075199,437.57471351747915,-432.5827738267272,14.573995357164758,10.930496517873568,112.41262607586873,2.5,2.4456108504919767,-10888.331435610073,32.8125,32.8125,87.65625,446.875
201,201,29,0.7811564536667195,0.059315025202489095,0.625,0.5246638328579313,15.753031581559384,138.51483088230498,131.58578493711894,6.147395260575361,538.857615809809,-532.7102205492337,14.573995357164758,10.930496517873568,138.3836579619117,2.5,2.4556371541567317,-13463.56227064083,36.5625,36.5625,87.65625,446.875
202,202,29,0.7811564536667195,0.059315025202489095,0.625,0.5246638328579313,15.753031581559384,138.51483088230498,131.58578493711894,4.99193969075199,372.0555050763593,-367.0635653856073,14.573995357164758,10.930496517873568,95.52132574301622,2.5,2.4362383649412607,-9203.771227945062,32.8125,32.8125,74.53125,446.875
203,203,29,0.7858446029161587,0.05951376106280286,0.625,0.5295810728463233,15.900671712210855,139.81301578231935,132.81902962271548,4.99193969075199,437.57471351747915,-432.5827738267272,14.710585356842314,11.032939017631735,111.90112589587024,2.5,2.445367670544704,-10887.248751558409,32.8125,32.8125,87.65625,453.125
204,204,29,0.7858446029161587,0.05951376106280286,0.625,0.5295810728463233,15.900671712210855,139.81301578231935,132.81902962271548,4.99193969075199,372.0555050763593,-367.0635653856073,14.710585356842314,11.032939017631735,95.08668439518158,2.5,2.43595437698559,-9202.698360768723,32.8125,32.8125,74.53125,453.125
205,205,29,0.7858446029161587,0.05951376106280286,0.625,0.5295810728463233,15.900671712210855,139.81301578231935,132.81902962271548,6.147395260575361,538.857615809809,-532.7102205492337,14.710585356842314,11.032939017631735,137.75398433513783,2.5,2.455437986096241,-13462.470288635184,36.5625,36.5625,87.65625,453.125
206,206,29,0.7811564536667195,0.059315025202489095,0.625,0.5246638328579313,15.753031581559384,138.51483088230498,131.58578493711894,6.147395260575361,458.1730530147574,-452.025657754182,14.573995357164758,10.930496517873568,117.58262548880299,2.5,2.4479525037484895,-11388.612924643423,36.5625,36.5625,74.53125,446.875
207,207,29,0.7858446029161587,0.05951376106280286,0.625,0.5295810728463233,15.900671712210855,139.81301578231935,132.81902962271548,6.147395260575361,458.1730530147574,-452.025657754182,14.710585356842314,11.032939017631735,117.04760076603185,2.5,2.4477195697784686,-11387.529245602464,36.5625,36.5625,74.53125,453.125
208,208,29,0.7431804864162105,0.05766926279578046,0.625,0.48530758700989163,14.571360299971996,128.12451350878058,121.71523130302685,6.580930706400415,428.78876633890206,-422.20783563250166,13.480766305830322,10.110574729372741,114.51309288974583,2.5,2.446587173745685,-10631.431420096827,37.8125,37.8125,65.15625,396.875
209,209,29,0.7431804864162105,0.05766926279578046,0.625,0.48530758700989163,14.571360299971996,128.12451350878058,121.71523130302685,2.5786224662838837,168.0133700688093,-165.43474760252542,13.480766305830322,10.110574729372741,44.855796988852845,2.5,2.368020381929773,-4031.9666175750785,21.5625,21.5625,65.15625,396.875
210,210,29,0.7431804864162105,0.05766926279578046,0.625,0.48530758700989163,14.571360299971996,128.12451350878058,121.71523130302685,6.580930706400415,441.1280114134028,-434.5470807070024,13.480766305830322,10.110574729372741,117.82632072820863,2.5,2.4480579148254904,-10948.718327110835,37.8125,37.8125,67.03125,396.875
211,211,29,0.7479783949099484,0.05788041543924944,0.625,0.49022908763532463,14.71912835625062,129.42382324603784,122.94954455717007,6.580930706400415,428.78876633890206,-422.20783563250166,13.617474656536796,10.213105992402596,113.88096823727669,2.5,2.4462970613265775,-10630.170761853804,37.8125,37.8125,65.15625,403.125
212,212,29,0.7479783949099484,0.05788041543924944,0.625,0.49022908763532463,14.71912835625062,129.42382324603784,122.94954455717007,6.580930706400415,441.1280114134028,-434.5470807070024,13.617474656536796,10.213105992402596,117.17590669988658,2.5,2.4477756202368015,-10947.455790012302,37.8125,37.8125,67.03125,403.125
213,213,29,0.7479783949099484,0.05788041543924944,0.625,0.49022908763532463,14.71912835625062,129.42382324603784,122.94954455717007,2.5786224662838837,168.0133700688093,-165.43474760252542,13.617474656536796,10.213105992402596,44.608188140228826,2.5,2.3673266740509025,-4030.785459240759,21.5625,21.5625,65.15625,403.125
214,214,29,0.7431804864162105,0.05766926279578046,0.625,0.48530758700989163,14.571360299971996,128.12451350878058,121.71523130302685,2.5786224662838837,172.84828719309158,-170.2696647268077,13.480766305830322,10.110574729372741,46.154027303277545,2.5,2.3715419802549627,-4155.974327087016,21.5625,21.5625,67.03125,396.875
215,215,29,0.7479783949099484,0.05788041543924944,0.625,0.49022908763532463,14.71912835625062,129.42382324603784,122.94954455717007,2.5786224662838837,172.84828719309158,-170.2696647268077,13.617474656536796,10.213105992402596,45.89925208296955,2.5,2.37086577310563,-4154.789317681399,21.5625,21.5625,67.03125,403.125
216,216,29,0.8183521849193948,0.06086145334395599,0.625,0.5639764225936305,16.93339208837375,148.89362274437013,141.44538961027666,3.747599110292901,300.3934911844154,-296.64589207412246,15.666011738711958,11.749508804033969,74.59248561353391,2.5,2.418928544717946,-7385.265903890161,27.8125,27.8125,80.15625,496.875
217,217,29,0.8183521849193948,0.06086145334395599,0.625,0.5639764225936305,16.93339208837375,148.89362274437013,141.44538961027666,4.651271904228749,372.82851357333567,-368.17724166910693,15.666011738711958,11.749508804033969,92.57302761686991,2.5,2.4342610606113593,-9224.20295988339,31.5625,31.5625,80.15625,496.875
218,218,29,0.8183521849193948,0.06086145334395599,0.625,0.5639764225936305,16.93339208837375,148.89362274437013,141.44538961027666,3.747599110292901,307.42023951621456,-303.67264040592164,15.666011738711958,11.749508804033969,76.34381395211342,2.5,2.4207293548255286,-7565.831428731555,27.8125,27.8125,82.03125,496.875
219,219,29,0.668580804769947,0.0543157213964173,0.625,0.4112044812465733,12.34641454942836,108.56078809102539,103.13015886715925,3.747599110292901,300.3934911844154,-296.64589207412246,11.422346701293701,8.566760025970275,89.14918141466775,2.5,2.431805173777583,-7424.579727259948,27.8125,27.8125,80.15625,303.125
220,220,29,0.668580804769947,0.0543157213964173,0.625,0.4112044812465733,12.34641454942836,108.56078809102539,103.13015886715925,3.747599110292901,307.42023951621456,-303.67264040592164,11.422346701293701,8.566760025970275,91.24228082660564,2.5,2.433327843691359,-7605.207182499987,27.8125,27.8125,82.03125,303.125
221,221,29,0.668580804769947,0.0543157213964173,0.625,0.4112044812465733,12.34641454942836,108.56078809102539,103.13015886715925,4.651271904228749,372.82851357333567,-368.17724166910693,11.422346701293701,8.566760025970275,110.63861949686805,2.5,2.4447580319806446,-9263.979381542149,31.5625,31.5625,80.15625,303.125
222,222,29,0.8183521849193948,0.06086145334395599,0.625,0.5639764225936305,16.93339208837375,148.89362274437013,141.44538961027666,4.651271904228749,381.5496483937646,-376.89837648953585,15.666011738711958,11.749508804033969,94.74666040324277,2.5,2.435730440777259,-9448.399521294694,31.5625,31.5625,82.03125,496.875
223,223,29,0.668580804769947,0.0543157213964173,0.625,0.4112044812465733,12.34641454942836,108.56078809102539,103.13015886715925,4.651271904228749,381.5496483937646,-376.89837648953585,11.422346701293701,8.566760025970275,113.23643591238734,2.5,2.4459979914645786,-9488.228198300507,31.5625,31.5625,82.03125,303.125
224,224,29,0.7622799111081204,0.058504560782289994,0.625,0.5049897709323844,15.16231787224484,133.32074432684186,126.65152661923032,3.2339136609210244,198.58251074093167,-195.34859708001065,14.027493637010679,10.520620227758009,51.93229456566692,2.5,2.385178457938053,-4795.522504229499,25.3125,25.3125,61.40625,421.875
225,225,29,0.7622799111081204,0.058504560782289994,0.625,0.5049897709323844,15.16231787224484,133.32074432684186,126.65152661923032,5.354092650630601,328.77475182778534,-323.42065917715473,14.027493637010679,10.520620227758009,85.96993392302409,2.5,2.429354530710535,-8086.552586204591,34.0625,34.0625,61.40625,421.875
226,226,29,0.7622799111081204,0.058504560782289994,0.625,0.5049897709323844,15.16231787224484,133.32074432684186,126.65152661923032,3.2339136609210244,253.15480376897395,-249.92089010805293,14.027493637010679,10.520620227758009,66.27629754951,2.5,2.4091256694139314,-6196.789909888649,25.3125,25.3125,78.28125,421.875
227,227,29,0.728683587851691,0.057026492278007074,0.625,0.47053727171706483,14.12788158330487,124.22504951538923,118.01083353467216,3.2339136609210244,198.58251074093167,-195.34859708001065,13.070479769918471,9.802859827438853,53.98801487194082,2.5,2.3893570607115717,-4803.923797461858,25.3125,25.3125,61.40625,378.125
228,228,29,0.728683587851691,0.057026492278007074,0.625,0.47053727171706483,14.12788158330487,124.22504951538923,118.01083353467216,3.2339136609210244,253.15480376897395,-249.92089010805293,13.070479769918471,9.802859827438853,68.89981980741642,2.5,2.4124647650812303,-6205.37878285695,25.3125,25.3125,78.28125,378.125
229,229,29,0.728683587851691,0.057026492278007074,0.625,0.47053727171706483,14.12788158330487,124.22504951538923,118.01083353467216,5.354092650630601,328.77475182778534,-323.42065917715473,13.070479769918471,9.802859827438853,89.3730213539312,2.5,2.431971324030778,-8095.2630632156115,34.0625,34.0625,61.40625,378.125
230,230,29,0.7622799111081204,0.058504560782289994,0.625,0.5049897709323844,15.16231787224484,133.32074432684186,126.65152661923032,5.354092650630601,419.1250653071767,-413.7709726565461,14.027493637010679,10.520620227758009,109.71797700916673,2.5,2.4443048238207905,-10409.2668830589,34.0625,34.0625,78.28125,421.875
231,231,29,0.728683587851691,0.057026492278007074,0.625,0.47053727171706483,14.12788158330487,124.22504951538923,118.01083353467216,5.354092650630601,419.1250653071767,-413.7709726565461,13.070479769918471,9.802859827438853,114.06112177462353,2.5,2.4463800630532306,-10418.104454709597,34.0625,34.0625,78.28125,378.125
232,232,29,0.6840062606751918,0.05501436743838918,0.625,0.4261029920567987,12.79374233650538,112.49409657549901,106.86670809465005,5.738854677867946,438.48436523084774,-432.7455105529798,11.836194223799964,8.877145667849973,126.91551376228531,2.5,2.4517059445324287,-10919.574346453643,35.3125,35.3125,76.40625,321.875
233,233,29,0.6840062606751918,0.05501436743838918,0.625,0.4261029920567987,12.79374233650538,112.49409657549901,106.86670809465005,3.0009566805994057,229.29184637704833,-226.29088969644891,11.836194223799964,8.877145667849973,66.36895507414218,2.5,2.409247933364584,-5611.168667838465,24.0625,24.0625,76.40625,321.875
234,234,29,0.6840062606751918,0.05501436743838918,0.625,0.4261029920567987,12.79374233650538,112.49409657549901,106.86670809465005,5.738854677867946,363.1618975838309,-357.423042905963,11.836194223799964,8.877145667849973,105.02019609852866,2.5,2.4418713857787924,-8982.76611465177,35.3125,35.3125,63.28125,321.875
235,235,29,0.8044841776257586,0.06029318352511393,0.625,0.5492424626015737,16.49100493961225,145.0037567983806,137.75010975798335,5.738854677867946,438.48436523084774,-432.7455105529798,15.256735072265936,11.442551304199451,110.13111291712748,2.5,2.4445091161924446,-10887.52062390491,35.3125,35.3125,76.40625,478.125
236,236,29,0.8044841776257586,0.06029318352511393,0.625,0.5492424626015737,16.49100493961225,145.0037567983806,137.75010975798335,5.738854677867946,363.1618975838309,-357.423042905963,15.256735072265936,11.442551304199451,91.1314206769805,2.5,2.4332489034683995,-8951.047105054022,35.3125,35.3125,63.28125,478.125
237,237,29,0.8044841776257586,0.06029318352511393,0.625,0.5492424626015737,16.49100493961225,145.0037567983806,137.75010975798335,3.0009566805994057,229.29184637704833,-226.29088969644891,15.256735072265936,11.442551304199451,57.59175272419822,2.5,2.395992383036563,-5580.296324795018,24.0625,24.0625,76.40625,478.125
238,238,29,0.6840062606751918,0.05501436743838918,0.625,0.4261029920567987,12.79374233650538,112.49409657549901,106.86670809465005,3.0009566805994057,189.90428994418113,-186.90333326358171,11.836194223799964,8.877145667849973,54.91947542965891,2.5,2.391151913993772,-4599.694348790533,24.0625,24.0625,63.28125,321.875
239,239,29,0.8044841776257586,0.06029318352511393,0.625,0.5492424626015737,16.49100493961225,145.0037567983806,137.75010975798335,3.0009566805994057,189.90428994418113,-186.90333326358171,15.256735072265936,11.442551304199451,47.65645089868061,2.5,2.375389907220002,-4569.374061292857,24.0625,24.0625,63.28125,478.125
240,240,29,0.7998406675494001,0.060100656056377766,0.625,0.5443285051625631,16.343463367505958,143.70643851379498,136.5176883363702,4.3310097758455095,298.43364236685466,-294.1026325910091,15.120236254515644,11.340177190886733,75.2670134774234,2.5,2.4196317343237768,-7324.077686980209,30.3125,30.3125,68.90625,471.875
241,241,29,0.7998406675494001,0.060100656056377766,0.625,0.5443285051625631,16.343463367505958,143.70643851379498,136.5176883363702,7.040725377439691,485.14998303920373,-478.10925766176405,15.120236254515644,11.340177190886733,122.23676158586204,2.5,2.44989448242411,-12055.335216405821,39.0625,39.0625,68.90625,471.875
242,242,29,0.7998406675494001,0.060100656056377766,0.625,0.5443285051625631,16.343463367505958,143.70643851379498,136.5176883363702,4.3310097758455095,306.554285696565,-302.22327592071946,15.120236254515644,11.340177190886733,77.32396434604549,2.5,2.4217027110692526,-7532.748977200644,30.3125,30.3125,70.78125,471.875
243,243,29,0.7670185379798373,0.05870950503418137,0.625,0.5099089826733886,15.31001720476849,134.61944978299618,127.88526582074148,4.3310097758455095,298.43364236685466,-294.1026325910091,14.164138407594129,10.623103805695596,77.71281646534283,2.5,2.4220822771794777,-7331.495330746336,30.3125,30.3125,68.90625,428.125
244,244,29,0.7670185379798373,0.05870950503418137,0.625,0.5099089826733886,15.31001720476849,134.61944978299618,127.88526582074148,4.3310097758455095,306.554285696565,-302.22327592071946,14.164138407594129,10.623103805695596,79.83660799029023,2.5,2.424092087923551,-7540.181176030456,30.3125,30.3125,70.78125,428.125
245,245,29,0.7670185379798373,0.05870950503418137,0.625,0.5099089826733886,15.31001720476849,134.61944978299618,127.88526582074148,7.040725377439691,485.14998303920373,-478.10925766176405,14.164138407594129,10.623103805695596,126.20884740284441,2.5,2.4514407896106927,-12062.944218187542,39.0625,39.0625,68.90625,428.125
246,246,29,0.7998406675494001,0.060100656056377766,0.625,0.5443285051625631,16.343463367505958,143.70643851379498,136.5176883363702,7.040725377439691,498.35134312190314,-491.31061774446346,15.120236254515644,11.340177190886733,125.58065294847778,2.5,2.451202622284302,-12394.817047711125,39.0625,39.0625,70.78125,471.875
247,247,29,0.7670185379798373,0.05870950503418137,0.625,0.5099089826733886,15.31001720476849,134.61944978299618,127.88526582074148,7.040725377439691,498.35134312190314,-491.31061774446346,14.164138407594129,10.623103805695596,129.6613985768185,2.5,2.452709338223542,-12402.435948017437,39.0625,39.0625,70.78125,428.125
248,248,29,0.7238138149545201,0.05680913124296047,0.625,0.4656111791493535,13.979975653959338,122.92452747404646,116.77536862056834,2.387676485529277,200.3409801139409,-197.95330362841162,12.933643865259821,9.700232898944865,54.81285354891048,2.5,2.390949418620968,-4871.2217598615725,20.3125,20.3125,83.90625,371.875
249,249,29,0.7238138149545201,0.05680913124296047,0.625,0.4656111791493535,13.979975653959338,122.92452747404646,116.77536862056834,4.030116964574483,338.1520015588277,-334.12188459425323,12.933643865259821,9.700232898944865,92.64188619506768,2.5,2.4343086389186595,-8371.153799637612,29.0625,29.0625,83.90625,371.875
250,250,29,0.7238138149545201,0.05680913124296047,0.625,0.4656111791493535,13.979975653959338,122.92452747404646,116.77536862056834,2.387676485529277,204.8178735243083,-202.43019703877903,12.933643865259821,9.700232898944865,56.04369621960651,2.5,2.3932421353008655,-4986.16558310769,20.3125,20.3125,85.78125,371.875
251,251,29,0.6890788464481339,0.055244145256591,0.625,0.4310558662016189,12.942452382703607,113.80168913588972,108.10888983317557,2.387676485529277,200.3409801139409,-197.95330362841162,11.97377406115608,8.98033054586706,57.51090940262779,2.5,2.395852269825354,-4881.210626746906,20.3125,20.3125,83.90625,328.125
252,252,29,0.6890788464481339,0.055244145256591,0.625,0.4310558662016189,12.942452382703607,113.80168913588972,108.10888983317557,2.387676485529277,204.8178735243083,-202.43019703877903,11.97377406115608,8.98033054586706,58.80233790415842,2.5,2.398046302740176,-4996.174756015037,20.3125,20.3125,85.78125,328.125
253,253,29,0.6890788464481339,0.055244145256591,0.625,0.4310558662016189,12.942452382703607,113.80168913588972,108.10888983317557,4.030116964574483,338.1520015588277,-334.12188459425323,11.97377406115608,8.98033054586706,97.20200242993907,2.5,2.437313194843886,-8381.485932279944,29.0625,29.0625,83.90625,328.125
254,254,29,0.7238138149545201,0.05680913124296047,0.625,0.4656111791493535,13.979975653959338,122.92452747404646,116.77536862056834,4.030116964574483,345.70847086740486,-341.6783539028304,12.933643865259821,9.700232898944865,94.71940379762289,2.5,2.435712422048891,-8565.41156670499,29.0625,29.0625,85.78125,371.875
255,255,29,0.6890788464481339,0.055244145256591,0.625,0.4310558662016189,12.942452382703607,113.80168913588972,108.10888983317557,4.030116964574483,345.70847086740486,-341.6783539028304,11.97377406115608,8.98033054586706,99.38178178618628,2.5,2.4386543905060813,-8575.757275181897,29.0625,29.0625,85.78125,328.125
