,Simulation,Timestep,H,A,ALPHA,BETA,CQY,CUE_24,DCG,CGR,TCB,TEB,DOP,VP_SAT,VP_AIR,VPD,P_GROSS,P_NET,g_S,g_A,g_C,DTR,T_LIGHT,T_DARK,RH,CO2,PPFD
63,63,29,15.786909479502246,0.93,0.039399545532630725,0.06303927285220916,0.06778416435721414,0.625,1.0943291583161177,32.85723297844143,519.990521790163,493.9715389684755,1.181875490981407,2.482721576759407,143.02544226155734,-140.54272068479793,30.808342534595848,23.20883449073392,33.08542246567854,2.5,2.3243662835244403,-3317.376915123094,20.945215539248146,15.945215539248146,57.608329343253416,1050.3455599387441,488.716654565856
64,64,29,15.786909479502246,0.93,0.04186523176212584,0.06698437081940134,0.07202620518215197,0.625,0.6952113253472525,20.873720043551256,197.78779640096883,187.8936445534275,0.7508282313750327,2.482721576759407,143.02544226155734,-140.54272068479793,19.572089880329617,14.74423345430703,20.285495207442843,2.5,2.225702691861687,-3176.5624816729337,20.945215539248146,15.945215539248146,57.608329343253416,1088.308801694482,292.18890378322044
65,65,29,5.6666723285232745,0.93,0.039556214860069876,0.0632899437761118,0.06805370298506645,0.625,0.39436872630509073,11.840921007310348,187.6857161097055,178.2943886828876,0.425918224409498,2.482721576759407,143.02544226155734,-140.54272068479793,30.93084958992248,28.19217787947046,38.787522663262976,2.5,2.3486225475193945,-1203.1906790214534,20.945215539248146,15.945215539248146,57.608329343253416,1088.308801694482,488.716654565856
66,66,29,5.6666723285232745,0.93,0.04170639406461325,0.0667302305033812,0.07175293602514107,0.625,0.2485976178611549,7.4641434762811745,69.89879552416409,66.40217518338079,0.2684854272900473,2.482721576759407,152.1176206711435,-149.63489909438408,19.49783289998457,17.77146055372655,26.955592766992854,2.5,2.2878161865748097,-1247.8629771683525,20.945215539248146,15.945215539248146,61.2705113997101,1050.3455599387441,292.18890378322044
67,67,29,5.6666723285232745,0.93,0.04170639406461325,0.0667302305033812,0.07175293602514107,0.625,0.2485976178611549,7.4641434762811745,69.89879552416409,66.40217518338079,0.2684854272900473,6.419983997102531,369.8445524834991,-363.4245684863966,19.49783289998457,17.77146055372655,65.5581089598106,2.5,2.408166710836901,-3190.1691317950394,37.35701988153356,32.35701988153356,57.608329343253416,1050.3455599387441,292.18890378322044
68,68,29,5.6666723285232745,0.93,0.04186523176212584,0.06698437081940134,0.07202620518215197,0.625,0.24954439530652706,7.4925704690784745,70.99544304350466,67.44396157327343,0.26950794693104924,6.419983997102531,393.3557026804271,-386.9357186833246,19.572089880329617,17.839142690700957,67.57419284837918,2.5,2.4108088192535697,-3400.278347439927,37.35701988153356,32.35701988153356,61.2705113997101,1088.308801694482,292.18890378322044
69,69,29,5.6666723285232745,0.93,0.039399545532630725,0.06303927285220916,0.06778416435721414,0.625,0.392806759789037,11.794022962665837,186.64931883904126,177.30986895092872,0.42423130057216,6.419983997102531,393.3557026804271,-386.9357186833246,30.808342534595848,28.080517813838647,110.21277495584935,2.5,2.4445493201418547,-3447.8669798051155,37.35701988153356,32.35701988153356,61.2705113997101,1050.3455599387441,488.716654565856
70,70,29,15.786909479502246,0.93,0.04170639406461325,0.0667302305033812,0.07175293602514107,0.625,0.6925736768366637,20.794524647020825,194.73262149141806,184.99130849432126,0.7479795709835969,6.419983997102531,393.3557026804271,-386.9357186833246,19.49783289998457,14.68829347750774,57.64984799262621,2.5,2.396092837994101,-9415.087436747728,37.35701988153356,32.35701988153356,61.2705113997101,1050.3455599387441,292.18890378322044
71,71,29,5.6666723285232745,0.93,0.04170639406461325,0.0667302305033812,0.07175293602514107,0.625,0.2485976178611549,7.4641434762811745,69.89879552416409,66.40217518338079,0.2684854272900473,6.419983997102531,393.3557026804271,-386.9357186833246,19.49783289998457,17.77146055372655,69.7509211058551,2.5,2.4134959125179445,-3404.068305802214,37.35701988153356,32.35701988153356,61.2705113997101,1050.3455599387441,292.18890378322044
72,72,29,20.174504955945366,0.054648437932809324,0.0023844038241549906,0.003815046118647985,0.06981070755103035,0.625,0.015525501476321877,0.46615318182656434,4.098838297356048,3.893798600860296,0.01676754159442763,2.1617837784333003,187.00463999436093,-184.84285621592764,0.34202687468332665,0.23421089220886918,0.6476839865101903,2.5,0.5144131282602736,-1233.9636794481464,18.715348186429168,13.715348186429168,86.50478454875258,708.9124456629918,89.65209437744298
73,73,29,20.174504955945366,0.054648437932809324,0.0023844038241549906,0.003815046118647985,0.06981070755103035,0.625,0.015525501476321877,0.46615318182656434,4.098838297356048,3.893798600860296,0.01676754159442763,3.9846196351131478,344.68866304419197,-340.70404340907885,0.34202687468332665,0.23421089220886918,1.1961839023001337,2.5,0.8090668199407969,-3577.2504028770336,28.866462764436662,23.866462764436662,86.50478454875258,708.9124456629918,89.65209437744298
74,74,29,20.174504955945366,0.054648437932809324,0.0023844038241549906,0.003815046118647985,0.06981070755103035,0.625,0.015525501476321877,0.46615318182656434,4.098838297356048,3.893798600860296,0.01676754159442763,2.1617837784333003,192.8764306300901,-190.71464685165682,0.34202687468332665,0.23421089220886918,0.6681308011768412,2.5,0.5272279169539463,-1304.878600396859,18.715348186429168,13.715348186429168,89.2209630557375,708.9124456629918,89.65209437744298
75,75,29,20.174504955945366,0.07466000401012401,0.0035137270616041527,0.005621963298566644,0.07530087056791876,0.625,0.022878832071014748,0.6869369329322177,6.040167735288476,5.738015254663453,0.02470913863669593,2.1617837784333003,187.00463999436093,-184.84285621592764,0.5040207842296174,0.34514000595868166,0.616129736029132,2.5,0.49430687120095884,-1185.7332016904145,18.715348186429168,13.715348186429168,86.50478454875258,1098.17563723296,89.65209437744298
76,76,29,20.174504955945366,0.6655924676774676,0.027948959527837876,0.0447183352445406,0.0671857591787084,0.625,0.5357745978391452,16.086632300120332,141.44814862971407,134.37236682011437,0.5786365656662769,2.1617837784333003,187.00463999436093,-184.84285621592764,11.803117053134464,8.082460123695956,22.351138089071362,2.5,2.2485024638469766,-5393.661672127874,18.715348186429168,13.715348186429168,86.50478454875258,708.9124456629918,263.94357009467245
77,77,29,12.967879853777887,0.054648437932809324,0.0023844038241549906,0.003815046118647985,0.06981070755103035,0.625,0.009979567689727183,0.29963651988405865,2.6346739459652833,2.502877396051507,0.010777933104905359,2.1617837784333003,187.00463999436093,-184.84285621592764,0.34202687468332665,0.27272432128244345,0.7541885604063715,2.5,0.579398324963836,-893.3747219513856,18.715348186429168,13.715348186429168,86.50478454875258,708.9124456629918,89.65209437744298
78,78,29,12.967879853777887,0.8255168702956462,0.037452440604721624,0.05992390496755459,0.07258955828012789,0.625,0.4614904194919663,13.856249845246287,121.8366188146284,115.74188134720157,0.4984096530513236,2.1617837784333003,192.8764306300901,-190.71464685165682,15.816529411150237,12.611734831344915,23.22469567593427,2.5,2.2570428012547126,-3590.687392932293,18.715348186429168,13.715348186429168,89.2209630557375,1098.17563723296,263.94357009467245
79,79,29,12.967879853777887,0.8255168702956462,0.037452440604721624,0.05992390496755459,0.07258955828012789,0.625,0.4614904194919663,13.856249845246287,121.8366188146284,115.74188134720157,0.4984096530513236,3.9846196351131478,344.68866304419197,-340.70404340907885,15.816529411150237,12.611734831344915,41.58019216362846,2.5,2.358212959308353,-6702.148762616627,28.866462764436662,23.866462764436662,86.50478454875258,1098.17563723296,263.94357009467245
80,80,29,12.967879853777887,0.6655924676774676,0.027948959527837876,0.0447183352445406,0.0671857591787084,0.625,0.3443881586515304,10.3402544635122,90.92082313667338,86.37261297841643,0.3719392113436528,3.9846196351131478,355.5116012555964,-351.5269816204833,11.803117053134464,9.411532618054391,49.58190990800372,2.5,2.3799967203384083,-6978.928961241013,28.866462764436662,23.866462764436662,89.2209630557375,708.9124456629918,263.94357009467245
81,81,29,12.967879853777887,0.07466000401012401,0.0035137270616041527,0.005621963298566644,0.07530087056791876,0.625,0.01470618219081732,0.44155312027929,3.8825324169752946,3.688313174678023,0.015882676766082706,3.9846196351131478,355.5116012555964,-351.5269816204833,0.5040207842296174,0.4018945190156082,1.366771076340649,2.5,0.8836643347620311,-2591.192905933766,28.866462764436662,23.866462764436662,89.2209630557375,1098.17563723296,89.65209437744298
82,82,29,20.174504955945366,0.8255168702956462,0.037452440604721624,0.05992390496755459,0.07258955828012789,0.625,0.7179539647299886,21.55656779101791,189.54474423012707,180.06298525115506,0.7753902819083878,3.9846196351131478,355.5116012555964,-351.5269816204833,15.816529411150237,10.830737989414203,36.83339463203852,2.5,2.341101942548606,-10679.886886340302,28.866462764436662,23.866462764436662,89.2209630557375,1098.17563723296,263.94357009467245
