,Simulation,Timestep,H,A,ALPHA,BETA,CQY,CUE_24,DCG,CGR,TCB,TEB,DOP,VP_SAT,VP_AIR,VPD,P_GROSS,P_NET,g_S,g_A,g_C,DTR,T_LIGHT,T_DARK,RH,CO2,PPFD
20,20,29,16.9375,0.03821642120429579,0.0015577731284898398,0.0024924370055837437,0.06521900604611236,0.625,0.007867447386214844,0.2362201077711007,2.077059777955128,1.9731572388502885,0.008496843177112032,4.742876419254801,243.3725516352145,-238.6296752159597,0.20644388385311602,0.1518088325599574,0.7329883222871934,2.5,0.5668040286707849,-1473.6402077016505,31.90625,27.90625,51.313281249999996,528.125,82.828125
21,21,29,16.9375,0.09681813634666264,0.004169910577748807,0.0066718569243980905,0.06891123064493972,0.625,0.02921212448996017,0.877094037811054,7.712200136606967,7.326406148016491,0.03154909444915698,4.742876419254801,243.3725516352145,-238.6296752159597,0.7665338119546744,0.563671836329951,2.100240074512413,2.5,1.141375254602892,-2967.474439451218,31.90625,27.90625,51.313281249999996,684.375,114.890625
22,22,29,13.1875,0.04416533833669086,0.0019141669657699683,0.003062667145231949,0.06934549265498557,0.625,0.007527012212286326,0.22599854167389694,1.987182569750717,1.887776035161109,0.008129173189269232,4.742876419254801,243.3725516352145,-238.6296752159597,0.25367497713866505,0.20140405899778777,0.7504310994686821,2.5,0.5771781315341127,-1168.3731458700172,31.90625,27.90625,51.313281249999996,684.375,82.828125
23,23,29,16.9375,0.04416533833669086,0.0019141669657699683,0.003062667145231949,0.06934549265498557,0.625,0.009667394831893814,0.2902635298276117,2.552258182002106,2.424584386391756,0.010440786418445319,4.742876419254801,243.3725516352145,-238.6296752159597,0.25367497713866505,0.18654029080606913,0.6950487305042038,2.5,0.5438483018023638,-1413.9573536653907,31.90625,27.90625,51.313281249999996,684.375,82.828125
24,24,29,15.1875,0.33820996420033983,0.014015704772171731,0.02242512763547477,0.06630534286148698,0.625,0.1535610710033926,4.610671156876863,40.54117026568551,38.5131446047999,0.16584595668366403,3.8936892540733137,197.3826676789493,-193.488978424876,4.493785342577561,3.427389016165112,11.285732069108173,2.5,2.046632709190298,-3868.7192023389343,28.46875,24.46875,50.69296875,628.125,200.390625
25,25,29,15.1875,0.33820996420033983,0.014015704772171731,0.02242512763547477,0.06630534286148698,0.625,0.1535610710033926,4.610671156876863,40.54117026568551,38.5131446047999,0.16584595668366403,3.553720582146741,180.14864641699654,-176.5949258348498,4.493785342577561,3.427389016165112,10.299483647687508,2.5,2.0116990519278337,-3470.661823265886,26.90625,22.90625,50.69296875,628.125,200.390625
26,26,29,15.1875,0.33820996420033983,0.014015704772171731,0.02242512763547477,0.06630534286148698,0.625,0.1535610710033926,4.610671156876863,40.54117026568551,38.5131446047999,0.16584595668366403,3.8936892540733137,315.73256933439956,-311.83888008032625,4.493785342577561,3.427389016165112,18.092263177725236,2.5,2.196487950544423,-6691.602796128385,28.46875,24.46875,81.08828125,628.125,200.390625
27,27,29,15.1875,0.3819971874365512,0.01665227255096239,0.026643636081539825,0.06974825197100507,0.625,0.18244824995482214,5.478008704893535,48.16758256349603,45.75805435250906,0.19704410995120794,3.8936892540733137,197.3826676789493,-193.488978424876,5.3391348866523165,4.072133150854941,10.73768454794488,2.5,2.0278630505687416,-3833.2391973509903,28.46875,24.46875,50.69296875,784.375,200.390625
28,28,29,15.1875,0.2264966816734143,0.009454167891763066,0.015126668626820904,0.06678538738431522,0.625,0.0870099237407993,2.6124729603174988,22.971213408000544,21.822104737782023,0.09397071764006325,3.8936892540733137,197.3826676789493,-193.488978424876,2.5462437674490874,1.942008185915759,6.3946590127031655,2.5,1.797331129717971,-3397.4681550224914,28.46875,24.46875,50.69296875,628.125,168.328125
29,29,29,18.9375,0.33820996420033983,0.014015704772171731,0.02242512763547477,0.06630534286148698,0.625,0.19147738483139076,5.749108479562508,50.55133576338562,48.02256302573814,0.20679557561790204,3.8936892540733137,197.3826676789493,-193.488978424876,4.493785342577561,3.164081281248458,10.418710399266317,2.5,2.0162055803685366,-4752.2410967028345,28.46875,24.46875,50.69296875,628.125,200.390625
30,30,29,18.9375,0.2570033187818835,0.011282679053857977,0.018052286486172762,0.07024145280199118,0.625,0.12947742892443243,3.887559803456083,34.182924469657024,32.472962780483606,0.13983562323838702,3.8936892540733137,315.73256933439956,-311.83888008032625,3.0387075361802993,2.139558724205074,9.044322562354349,2.5,1.9586083361546878,-7440.211518225641,28.46875,24.46875,81.08828125,784.375,168.328125
31,31,29,18.9375,0.2570033187818835,0.011282679053857977,0.018052286486172762,0.07024145280199118,0.625,0.12947742892443243,3.887559803456083,34.182924469657024,32.472962780483606,0.13983562323838702,3.553720582146741,180.14864641699654,-176.5949258348498,3.0387075361802993,2.139558724205074,5.148711989225656,2.5,1.682868957701107,-3620.2281564056602,26.90625,22.90625,50.69296875,784.375,168.328125
32,32,29,18.9375,0.2264966816734143,0.009454167891763066,0.015126668626820904,0.06678538738431522,0.625,0.10849385552865096,3.2575280122477444,28.64311795318586,27.210278747110912,0.11717336397094304,3.553720582146741,288.16509404902865,-284.6113734668819,2.5462437674490874,1.7928142151667892,8.637024394220028,2.5,1.9388088075623082,-6721.94038770349,26.90625,22.90625,81.08828125,628.125,168.328125
33,33,29,18.9375,0.3819971874365512,0.01665227255096239,0.026643636081539825,0.06974825197100507,0.625,0.22749720056095102,6.830603446842554,60.06081282608764,57.05633937781992,0.24569697660582712,3.553720582146741,288.16509404902865,-284.6113734668819,5.3391348866523165,3.7592932160901564,14.50298494318549,2.5,2.132417483113464,-7393.190678356646,26.90625,22.90625,81.08828125,784.375,200.390625
34,34,29,15.1875,0.2570033187818835,0.011282679053857977,0.018052286486172762,0.07024145280199118,0.625,0.10383833408791118,3.1177459809895325,27.414028535071477,26.04267312098191,0.11214540081494409,3.553720582146741,288.16509404902865,-284.6113734668819,3.0387075361802993,2.3176079939031387,8.941104592724976,2.5,1.9537240745116367,-5432.335022916141,26.90625,22.90625,81.08828125,784.375,168.328125
35,35,29,18.9375,0.2570033187818835,0.011282679053857977,0.018052286486172762,0.07024145280199118,0.625,0.12947742892443243,3.887559803456083,34.182924469657024,32.472962780483606,0.13983562323838702,3.553720582146741,288.16509404902865,-284.6113734668819,3.0387075361802993,2.139558724205074,8.254207953079012,2.5,1.9188321420536993,-6652.680358467912,26.90625,22.90625,81.08828125,784.375,168.328125
36,36,29,19.1875,0.002714521276635892,0.00010639909175965608,0.0001702385468154497,0.062714021909022,0.625,0.0002160069058166249,0.006485607347144162,0.05702729663224485,0.054174571361040307,0.0002332874582819549,2.1286300206744615,150.1598810287504,-148.03125100807594,0.0050034172899978266,0.0035033693329379312,0.01286376033860249,2.5,0.012797908646735714,-23.3827498596461,18.46875,14.46875,70.54296875,428.125,29.390625
37,37,29,19.1875,0.002714521276635892,0.00010639909175965608,0.0001702385468154497,0.062714021909022,0.625,0.0002160069058166249,0.006485607347144162,0.05702729663224485,0.054174571361040307,0.0002332874582819549,1.9287253143112328,136.0580095747912,-134.12928426047998,0.0050034172899978266,0.0035033693329379312,0.011642770829245653,2.5,0.011588800529744193,-19.185152841665616,16.90625,12.90625,70.54296875,428.125,29.390625
38,38,29,19.1875,0.002714521276635892,0.00010639909175965608,0.0001702385468154497,0.062714021909022,0.625,0.0002160069058166249,0.006485607347144162,0.05702729663224485,0.054174571361040307,0.0002332874582819549,2.1286300206744615,130.35364388325598,-128.22501386258153,0.0050034172899978266,0.0035033693329379312,0.011155484805463618,2.5,0.011105928001037161,-17.57643437337662,18.46875,14.46875,61.23828125,428.125,29.390625
39,39,29,19.1875,0.0031650472563570947,0.00013351959822365618,0.0002136313571578499,0.0674970513406284,0.625,0.00027106580329952365,0.008138750744068196,0.07156322115341339,0.06798335288805168,0.00029275106756348557,2.1286300206744615,150.1598810287504,-148.03125100807594,0.006278759106467432,0.004396357694665185,0.011826439023621384,2.5,0.011770756569688061,-21.506065102129313,18.46875,14.46875,70.54296875,584.375,29.390625
40,40,29,19.1875,0.8983968562703496,0.03274042393648717,0.05238467829837947,0.05830906234005748,0.625,0.7674057509590139,23.04135767254439,202.6003531312196,192.4655022534103,0.828798211035735,2.1286300206744615,150.1598810287504,-148.03125100807594,17.775594665717296,12.446388061835256,45.70096324226986,2.5,2.370334541478228,-4330.781004691829,18.46875,14.46875,70.54296875,428.125,339.328125
41,41,29,14.9375,0.002714521276635892,0.00010639909175965608,0.0001702385468154497,0.062714021909022,0.625,0.00016816172798102068,0.005049055882630145,0.0443958433065359,0.042174992036770775,0.00018161466621950236,2.1286300206744615,150.1598810287504,-148.03125100807594,0.0050034172899978266,0.0038356275123518496,0.014083754345610816,2.5,0.014004857953983188,-19.920251247518415,18.46875,14.46875,70.54296875,428.125,29.390625
42,42,29,14.9375,0.93,0.03656129734905521,0.05849807575848833,0.06290115672955734,0.625,0.6671475175518781,20.031104214495137,193.1865748795783,183.5225754479782,0.7205193189560284,2.1286300206744615,130.35364388325598,-128.22501386258153,19.850042363235797,15.217073491347755,35.49871427551145,2.5,2.335520750657928,-2877.525487320336,18.46875,14.46875,61.23828125,584.375,339.328125
43,43,29,14.9375,0.93,0.03656129734905521,0.05849807575848833,0.06290115672955734,0.625,0.6671475175518781,20.031104214495137,193.1865748795783,183.5225754479782,0.7205193189560284,1.9287253143112328,136.0580095747912,-134.12928426047998,19.850042363235797,15.217073491347755,37.0493440894857,2.5,2.3419695662750177,-3018.335754741926,16.90625,12.90625,70.54296875,584.375,339.328125
44,44,29,14.9375,0.8983968562703496,0.03274042393648717,0.05238467829837947,0.05830906234005748,0.625,0.5974266269680922,17.93773447471697,157.72470488065628,149.83470696600997,0.6452207571255396,1.9287253143112328,118.11182325178592,-116.18309793747468,17.775594665717296,13.626798645105545,39.26548330412459,2.5,2.3503548982184825,-2623.850528651867,16.90625,12.90625,61.23828125,428.125,339.328125
45,45,29,14.9375,0.0031650472563570947,0.00013351959822365618,0.0002136313571578499,0.0674970513406284,0.625,0.0002110251693439288,0.006336030709551461,0.055712084220409776,0.052925150945421336,0.0002279071828914431,1.9287253143112328,118.11182325178592,-116.18309793747468,0.006278759106467432,0.0048133065415790375,0.010161073445378624,2.5,0.010119941657201913,-11.297533954256034,16.90625,12.90625,61.23828125,584.375,29.390625
46,46,29,19.1875,0.93,0.03656129734905521,0.05849807575848833,0.06290115672955734,0.625,0.8569635476503206,25.730330518200873,248.15179283694786,235.73820360890932,0.9255206314623463,1.9287253143112328,118.11182325178592,-116.18309793747468,19.850042363235797,13.898906615664128,29.34112126710536,2.5,2.3037129425320586,-3303.5013093278844,16.90625,12.90625,61.23828125,584.375,339.328125
47,47,29,14.9375,0.93,0.03656129734905521,0.05849807575848833,0.06290115672955734,0.625,0.6671475175518781,20.031104214495137,193.1865748795783,183.5225754479782,0.7205193189560284,1.9287253143112328,118.11182325178592,-116.18309793747468,19.850042363235797,15.217073491347755,32.12382174989917,2.5,2.319488442230725,-2589.392342391369,16.90625,12.90625,61.23828125,584.375,339.328125
48,48,29,18.1875,0.028626028094544394,0.0011949290709956483,0.0019118865135930375,0.06678839646487347,0.625,0.005644136842555045,0.16946520869771522,1.4900906280589652,1.4155505491479592,0.006095667789959449,2.4863198237445716,113.70057100225664,-111.21425117851207,0.13792468801967273,0.09872929327970714,0.20292194351177834,2.5,0.18768757270153674,-244.20454464761661,20.96875,16.96875,45.73046875,578.125,72.140625
49,49,29,18.1875,0.028626028094544394,0.0011949290709956483,0.0019118865135930375,0.06678839646487347,0.625,0.005644136842555045,0.16946520869771522,1.4900906280589652,1.4155505491479592,0.006095667789959449,2.2570929548543934,103.217918837814,-100.9608258829596,0.13792468801967273,0.09872929327970714,0.18400794434675904,2.5,0.17139288348077467,-202.44332513194004,19.40625,15.40625,45.73046875,578.125,72.140625
50,50,29,18.1875,0.028626028094544394,0.0011949290709956483,0.0019118865135930375,0.06678839646487347,0.625,0.005644136842555045,0.16946520869771522,1.4900906280589652,1.4155505491479592,0.006095667789959449,2.4863198237445716,189.27303901991783,-186.78671919617327,0.13792468801967273,0.09872929327970714,0.3389500004572738,2.5,0.29848183342668827,-652.2614023298139,20.96875,16.96875,76.12578125,578.125,72.140625
51,51,29,18.1875,0.0330827663048913,0.0014596467039083728,0.0023354347262533963,0.0705936953618084,0.625,0.0068945060745561875,0.2070075448885495,1.8201966347330965,1.7291433805003054,0.007446066560520683,2.4863198237445716,113.70057100225664,-111.21425117851207,0.16847972079862392,0.12060120639198373,0.19513649641718062,2.5,0.18100799038990067,-235.51358906984223,20.96875,16.96875,45.73046875,734.375,72.140625
52,52,29,18.1875,0.10888208063704938,0.004496430132344961,0.007194288211751938,0.0660741250503247,0.625,0.03697067253984619,1.1100444430088818,9.760509746911664,9.272251413461058,0.039928326343033886,2.4863198237445716,113.70057100225664,-111.21425117851207,0.9034452243414114,0.6467044428147017,1.3291953994026429,2.5,0.8678033246945287,-1129.1185276699996,20.96875,16.96875,45.73046875,578.125,125.578125
53,53,29,17.9375,0.028626028094544394,0.0011949290709956483,0.0019118865135930375,0.06678839646487347,0.625,0.005566554205543979,0.16713579002145795,1.4696082826560928,1.3960928096407708,0.006011878541987497,2.4863198237445716,113.70057100225664,-111.21425117851207,0.13792468801967273,0.09926806159228398,0.20402929381743604,2.5,0.1886345076622635,-242.06292384907923,20.96875,16.96875,45.73046875,578.125,72.140625
