,Timestep,Day,diurnal,A,CQY,CUE_24,HCG,HCGR,HWCGR,HOP,HOC,HTR,HCO2C,HCO2P,HNC,HWC
170,170,7,0,188.34859843259204,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1441.680001688917,0.0,0.0,0.0,1441.680001688917
171,171,7,0,191.13066258244743,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1442.0628762046254,0.0,0.0,0.0,1442.0628762046254
172,172,7,0,193.9372381879312,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1442.4381909187546,0.0,0.0,0.0,1442.4381909187546
173,173,7,0,196.7683968156923,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1442.806135024486,0.0,0.0,0.0,1442.806135024486
174,174,7,0,199.62420982463632,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1443.1668920152274,0.0,0.0,0.0,1443.1668920152274
175,175,7,0,202.50474836772383,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1443.5206398842906,0.0,0.0,0.0,1443.5206398842906
176,176,7,1,205.41008339374292,0.054114549544529614,0.625,14.005749409793392,420.54713609051373,8410.942721810266,774.4328770419593,1376.7695591857055,1443.867551316638,1065.1271584752126,1893.5593928448222,0.7152022783395431,10080.190623074428
177,177,7,1,208.3402856490576,0.054114549544529614,0.625,14.205543294445498,426.54629711649136,8530.925942329819,785.4802653950829,1396.4093607023697,1444.207793873046,1080.3213395514083,1920.5712703136146,0.7254047342967784,10203.729166923487
178,178,7,1,211.2954256793297,0.054114549544529614,0.625,14.407037544635267,432.59651459337704,8651.930291867533,796.6216736350993,1416.216308684621,1444.541530167021,1095.64483220248,1947.8130350266313,0.7356940192605145,10328.309695789922
179,179,7,1,214.27557383121814,0.054114549544529614,0.625,14.610236956902677,438.6979325456775,8773.958650913542,807.8573669815365,1436.190874633843,1444.8689180347817,1111.0980012018395,1975.285335469937,0.7460703781656144,10453.93532518595
180,180,7,1,217.28080025405333,0.054114549544529614,0.625,14.815146314332994,444.8506945938982,8897.013891877956,819.1876099099599,1456.3335287288173,1445.1901106986177,1126.6812102996778,2002.9888183105381,0.7565340552598782,10580.609157713317
181,181,7,1,220.31117490148807,0.054114549544529614,0.625,15.021770386669331,451.05494395792334,9021.098879158459,830.6126661581936,1476.6447398367884,1445.5052569239028,1142.3948222315244,2030.9241284115983,0.7670852941097901,10708.334283289729
182,182,7,1,223.3667675331267,0.054114549544529614,0.625,15.230113930423743,457.3108234603511,9146.216469207015,842.1327987324652,1497.1249755243825,1445.8145011700421,1158.2391987266958,2059.0919088474593,0.7777243376061914,10837.113779368297
183,183,7,1,226.4476477161307,0.054114549544529614,0.625,15.440181688986693,463.6184755297812,9272.369510595616,853.7482699134579,1517.7747020683698,1446.1179837356158,1174.2147005166219,2087.492800918439,0.7884514279698709,10966.950711150166
184,184,7,1,229.55388482680226,0.054114549544529614,0.625,15.651978392735037,469.97804220405675,9399.560844081127,865.4593412622814,1538.5943844662781,1446.4158408979636,1190.3216873430567,2116.1274441654346,0.7992668067570782,11097.848131790715
185,185,7,1,232.68554805214742,0.054114549544529614,0.625,15.865508759138585,476.3896651334645,9527.793302669283,877.2662736263642,1559.5844864468697,1446.7082050474485,1206.5605179661827,2144.9964763843245,0.8101707148649663,11229.809082599502
186,186,7,1,235.84270639141656,0.054114549544529614,0.625,16.08077749286517,482.85348558388927,9657.069711677777,889.1693271452633,1580.745470480468,1446.995204816631,1222.9315501726012,2174.10053364018,0.8211633925369562,11362.836593234246
187,187,7,1,239.02542865762462,0.054114549544529614,0.625,16.29778928588427,489.36964443992554,9787.392888798502,901.1687612563935,1602.077797789144,1447.27696520456,1239.435140783213,2203.4402502812673,0.8322450793680288,11496.933681888999
188,188,7,1,242.23378347905168,0.054114549544529614,0.625,16.516548817569358,495.93828220795075,9918.765644159006,913.2648347006872,1623.5819283567773,1447.5536076963922,1256.0716456610012,2233.016258952891,0.843416014309951,11632.103355476887
189,189,7,1,245.46783930072235,0.054114549544529614,0.625,16.737060754798737,502.55953901915296,10051.19078038305,925.4578055281698,1645.2583209389686,1447.825250378537,1272.8414197187005,2262.829190611023,0.8546764356764248,11768.348609807435
190,190,7,1,248.72766438586586,0.054114549544529614,0.625,16.959329752055126,509.2335546325212,10184.671092650415,937.7479311034664,1667.107433072829,1448.0920080495061,1289.7448169263707,2292.87967453577,0.8660265811481735,11905.672429758808
191,191,7,1,252.01332681735744,0.054114549544529614,0.625,17.183360451523924,515.960468437796,10319.20936875591,950.1354681112347,1689.1297210866394,1448.3539923266576,1306.7821903188694,2323.1683383446566,0.8774666877779588,12044.077789445173
192,192,8,0,255.3248944991403,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1448.611311748992,0.0,0.0,0.0,1448.611311748992
193,193,8,0,258.66243515762835,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1448.8640718761742,0.0,0.0,0.0,1448.8640718761742
194,194,8,0,262.02601634309235,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1449.1123753839283,0.0,0.0,0.0,1449.1123753839283
195,195,8,0,265.4157054310267,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1449.3563221559593,0.0,0.0,0.0,1449.3563221559593
196,196,8,0,268.8315696234988,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1449.5960093725357,0.0,0.0,0.0,1449.5960093725357
197,197,8,0,272.2736759504819,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1449.8315315958775,0.0,0.0,0.0,1449.8315315958775
198,198,8,0,275.7420912711703,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1450.062980852472,0.0,0.0,0.0,1450.062980852472
199,199,8,0,279.23688227527805,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1450.2904467124406,0.0,0.0,0.0,1450.2904467124406
200,200,8,1,282.7581154843212,0.054114549544529614,0.625,19.279673342362596,578.9059315327861,11578.118630655712,1066.0488388086394,1895.1979356598033,1450.514016366081,1466.205276321869,2606.5871579055447,0.9845147086851449,13338.880917045619
201,201,8,1,286.3058572528846,0.054114549544529614,0.625,19.521573746472306,586.1694144918873,11723.388289837736,1079.4244619496121,1918.9768212437548,1450.7337746976875,1484.6016278861218,2639.2917829086605,0.9968673301042849,13488.26299293371
202,202,8,1,289.88017376987125,0.054114549544529614,0.625,19.765286132062652,593.4873053659122,11869.746107318233,1092.900276661213,1942.9338251754898,1450.9498043567687,1503.1357793373495,2672.2413854886217,1.0093124801875712,13638.75865683181
203,203,8,1,293.4811310597385,0.054114549544529614,0.625,20.010815000967177,600.8597393302912,12017.194786605813,1106.4765318674952,1967.069389986658,1451.1621858267529,1521.8080730367533,2705.436574287561,1.0218503888207116,13790.37076517539
204,204,8,1,297.10879498371696,0.054114549544529614,0.625,20.258164843889922,608.2868512262717,12165.737024525422,1120.153475877117,1991.3839571148744,1451.3709974912938,1540.618850499141,2738.8779564429174,1.0344812853210856,13943.102165437413
205,205,8,1,300.76323124101503,0.054114549544529614,0.625,20.507340140487553,615.7687755633847,12315.375511267683,1133.9313563878843,2015.8779669117948,1451.5763156982578,1559.568452399177,2772.566137598538,1.0472053984419405,14096.955696242952
206,206,8,1,304.4445053700091,0.054114549544529614,0.625,20.75834535945051,623.3056465218806,12466.1129304376,1147.8104204912381,2040.55185865109,1451.77821482149,1578.6572185775526,2806.5017219156493,1.0600229563765338,14251.93418748096
207,207,8,1,308.1526827494193,0.054114549544529614,0.625,21.01118495858319,630.8975979551378,12617.951959102746,1161.790914676686,2065.406070536331,1451.9767673204487,1597.8854880470817,2840.685312083701,1.0729341867622284,14408.040460413406
208,208,8,1,311.88782859946963,0.054114549544529614,0.625,21.265863384883016,638.5447633920361,12770.895267840711,1175.8730848361763,2090.441039708758,1452.1720437977767,1617.2535989987161,2875.117509331051,1.0859393166845301,14565.277327781558
209,209,8,1,315.65000798303623,0.054114549544529614,0.625,21.522385074618768,646.2472760393091,12924.94552078617,1190.0571762684285,2115.6572022549844,1452.3641130549104,1636.7618888075033,2909.798913435562,1.0990385726810878,14723.6475939099
210,210,8,1,319.4392858067803,0.054114549544529614,0.625,21.78075445340781,654.0052687838629,13080.105375677247,1204.3434336832036,2141.054993214584,1452.5530421457806,1656.4106940384572,2944.7301227350354,1.1122321807456361,14883.154054807479
211,211,8,1,323.2557268222673,0.054114549544529614,0.625,22.04097593629241,661.818874195068,13236.37748390135,1218.7321012055236,2166.6348465875976,1452.738896428692,1676.2003504523636,2979.9117341375354,1.1255203663318942,15043.79949826681
212,212,8,1,327.0993956270748,0.054114549544529614,0.625,22.30305392781526,669.6882245270268,13393.764490540525,1233.223422379848,2192.3971953419523,1452.9217396164436,1696.1311930115226,3015.3443431315964,1.1389033543574212,15205.586703960578
213,213,8,1,330.970356665885,0.054114549544529614,0.625,22.566992822094004,677.6134517208111,13552.26903441621,1247.8176401741941,2218.34247142079,1453.101633824763,1716.203555885417,3051.0285437962975,1.1523813692074214,15368.518443536052
214,214,8,1,334.86867423156514,0.054114549544529614,0.625,22.83279700289487,685.5946874066735,13711.893748133458,1262.5149969842096,2244.471105749706,1453.27863961911,1736.4177724563128,3086.964928811223,1.165954634738506,15532.597480707247
215,215,8,1,338.7944124662362,0.054114549544529614,0.625,23.10047084370557,693.6320629062362,13872.641258124711,1277.3157346372016,2270.783528243914,1453.4528160599189,1756.7741753248008,3123.154089466313,1.179623374282414,15697.826571345144
216,216,9,0,342.74763536232734,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1453.6242207463304,0.0,0.0,0.0,1453.6242207463304
217,217,9,0,346.72840676361994,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1453.7929098584802,0.0,0.0,0.0,1453.7929098584802
218,218,9,0,350.73679036627834,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1453.9589381983812,0.0,0.0,0.0,1453.9589381983812
219,219,9,0,354.7728497198687,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1454.1223592294705,0.0,0.0,0.0,1454.1223592294705
220,220,9,0,358.8366482283671,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1454.283225114856,0.0,0.0,0.0,1454.283225114856
221,221,9,0,362.9282491511557,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1454.4415867543175,0.0,0.0,0.0,1454.4415867543175
222,222,9,0,367.0477156040066,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1454.5974938201034,0.0,0.0,0.0,1454.5974938201034
223,223,9,0,371.19511056005683,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1454.7509947915723,0.0,0.0,0.0,1454.7509947915723
224,224,9,1,375.37049685076994,0.054114549544529614,0.625,25.594386740225964,768.51625205208,15370.325041041586,1415.2141366671904,2515.9362429638936,1454.902136988716,1946.4346836357315,3460.328326463522,1.3069749553360765,17237.091739606054
225,225,9,1,379.573937166888,0.054114549544529614,0.625,25.88099551207346,777.1221819921518,15542.443639843023,1431.0618610033202,2544.109975117014,1455.0509666046082,1968.2310743764178,3499.0774655580767,1.3216106053552106,17413.97127291024
226,226,9,1,383.8054940593738,0.054114549544529614,0.625,26.169521393910696,785.785676514608,15715.713530292145,1447.0155898781236,2572.472159783331,1455.1975287368145,1990.173259951505,3538.085795469342,1.3363441524159356,17592.030680489173
227,227,9,1,388.0652299403408,0.054114549544529614,0.625,26.45996864126597,794.506863399133,15890.137267982645,1463.0755585964687,2601.023215282611,1455.341867417803,2012.2615639908554,3577.3538915392987,1.3511758138264054,17771.272630448922
228,228,9,1,392.35320708397364,0.054114549544529614,0.625,26.75234150026298,803.2858701430214,16065.717402860413,1479.2420019432068,2629.7635590101454,1455.4840256443922,2034.4963094091195,3616.8823278384343,1.366105806414527,17951.69978406077
229,229,9,1,396.66948762743925,0.054114549544529614,0.625,27.046644207682977,812.1228239630449,16242.456479260883,1495.515154186609,2658.69360744286,1455.624045406266,2056.877818410461,3656.671677174152,1.381134346531138,18133.31479582806
230,230,9,1,401.01413357178706,0.054114549544529614,0.625,27.34288099102613,821.0178517972939,16420.357035945864,1511.895249081758,2687.8137761453477,1455.7619677135922,2079.406412493224,3696.7225110990644,1.3962616500531368,18316.120313551655
231,231,9,1,405.3872067828391,0.054114549544529614,0.625,27.6410560685722,829.9710803070003,16599.421606139993,1528.3825198739046,2717.1244797758304,1455.8978326237793,2102.0824124545466,3737.035399919194,1.4114879323865834,18500.118978394108
232,232,9,1,409.7887689920716,0.054114549544529614,0.625,27.941173649440707,838.9826358783438,16779.65271756686,1544.9771993017937,2746.626132092078,1456.0316792673918,2124.906138394938,3777.6109127021123,1.4268134084697712,18685.31342494267
233,233,9,1,414.2188817974866,0.054114549544529614,0.625,28.243237933650274,848.0526446242334,16961.05289248465,1561.6795196009466,2776.3191459572377,1456.1635458732667,2147.8779097227916,3818.4496172849613,1.4422382927762565,18871.706281271017
234,234,9,1,418.6776066644729,0.054114549544529614,0.625,28.54725311217742,857.1812323860734,17143.62464772145,1578.4897125069092,2806.2039333456164,1456.2934697928463,2170.998045158852,3859.5520802824035,1.4577627993178612,19059.300168999824
235,235,9,1,423.16500492666023,0.054114549544529614,0.625,28.85322336701474,866.3685247355097,17327.37049471018,1595.4080092584732,2836.2809053483966,1456.4214875237637,2194.2668627406465,3900.9188670944827,1.4733871416476452,19248.09770335621
236,236,9,1,427.68113778676235,0.054114549544529614,0.625,29.161152871228406,875.6146469761575,17512.292939523133,1612.4346406008524,2866.550472179293,1456.547634732704,2217.6846798268534,3942.550541914406,1.4891115328628404,19438.101493232087
237,237,9,1,432.2260663174114,0.054114549544529614,0.625,29.471045789015083,884.9197241453087,17698.39448290616,1629.5698367888301,2897.013043180142,1456.671946277564,2241.251813101629,3984.4476677362295,1.5049361856077585,19629.314141241404
238,238,9,1,436.79985146198464,0.054114549544529614,0.625,29.782906275758258,894.2838810156242,17885.67762031247,1646.8138275898755,2927.6690268264447,1456.794456228936,2264.968578578897,4026.6108063624833,1.5208613120766665,19821.738243776344
239,239,9,1,441.40255403542136,0.054114549544529614,0.625,30.096738478083964,903.7072420968076,18074.144841936137,1664.1668422872226,2958.518830732841,1456.9151978909415,2288.835291606581,4069.0405184117008,1.5368871240166344,20015.376391062564
240,240,10,0,446.034234725031,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1457.034203821433,0.0,0.0,0.0,1457.034203821433
241,241,10,0,450.69495409129416,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1457.1515058515874,0.0,0.0,0.0,1457.1515058515874
242,242,10,0,455.3847725686543,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1457.2671351049091,0.0,0.0,0.0,1457.2671351049091
243,243,10,0,460.10375046630037,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1457.3811220156688,0.0,0.0,0.0,1457.3811220156688
244,244,10,0,464.85194796894416,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1457.4934963467888,0.0,0.0,0.0,1457.4934963467888
245,245,10,0,469.6294251375866,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1457.6042872072014,0.0,0.0,0.0,1457.6042872072014
246,246,10,0,474.43624191027766,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1457.7135230686895,0.0,0.0,0.0,1457.7135230686895
247,247,10,0,479.2724581028687,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1457.8212317822338,0.0,0.0,0.0,1457.8212317822338
248,248,10,1,484.1381334097572,0.054114549544529614,0.625,33.01063542856597,991.2020973546931,19824.041947093847,1825.2876458043595,3244.955814763305,1457.9274405938804,2510.435056684934,4462.995656328771,1.6856849981506767,21813.176133374465
249,249,10,1,489.03332740462196,0.054114549544529614,0.625,33.344410963202115,1001.2242918893292,20024.485837786564,1843.7434056506509,3277.766054490046,1458.032176160145,2535.8184457756274,4508.121681378892,1.7027292144822106,22019.095871496094
250,250,10,1,493.95809954115475,0.054114549544529614,0.625,33.6802032636823,1011.3070433477725,20226.140866955433,1862.310680399089,3310.7745429317133,1458.1354645629624,2561.355208456689,4553.520370589668,1.719876416772177,22226.257754701972
251,251,10,1,498.91250915378095,0.054114549544529614,0.625,34.0180163756847,1021.4504732085907,20429.009464171795,1880.9896937511048,3343.9816777797423,1458.237331324213,2587.045652399031,4599.192270931611,1.7371268116127523,22434.66430318834
252,252,10,1,503.8966154583745,0.054114549544529614,0.625,34.357854336804174,1031.654702707635,20633.09405415268,1899.780668961171,3377.3878559309705,1458.337801419818,2612.890084658835,4645.137928282374,1.7544806051833386,22644.318031621053
253,253,10,1,508.9104775529666,0.054114549544529614,0.625,34.6997211766005,1041.919852839489,20838.397056789763,1918.6838288394695,3410.9934734923904,1458.4368992934358,2638.888811681221,4691.3578874332825,1.7719380032530272,22855.221449179084
254,254,10,1,513.954154418445,0.054114549544529614,0.625,35.04362091664614,1052.2460443589046,21044.920887178072,1937.6993957545321,3444.798925785835,1458.5346488697626,2665.0421393038787,4737.852692095785,1.7894992111830388,23067.377059597253
255,255,10,1,519.0277049192498,0.054114549544529614,0.625,35.38955757057366,1062.6333977822226,21252.667955644432,1956.8275916358627,3478.8046073526452,1458.631073567453,2691.350372760676,4784.622884907869,1.8071644339291428,23280.787361208364
256,256,10,1,524.1311878040584,0.054114549544529614,0.625,35.737535144122404,1073.0820333887775,21461.640667775533,1976.0686379765175,3513.0109119582535,1458.726196311671,2717.8138166852045,4831.669007440364,1.824933876044044,23495.454846984587
257,257,10,1,529.2646617064672,0.054114549544529614,0.625,36.08755763518499,1083.592071222291,21671.8414244458,1995.4227558356772,3547.4182325967595,1458.8200395462884,2744.432775114322,4878.991600203238,1.842807741679752,23711.38200457824
258,258,10,1,534.4281851456649,0.054114549544529614,0.625,36.43962903385324,1094.1636310922527,21883.272621845033,2014.8901658411842,3582.026961495438,1458.9126252457334,2771.2075514916346,4926.5912026517935,1.8607862345899309,23928.571316362082
259,259,10,1,539.6218165270994,0.054114549544529614,0.625,36.79375332246364,1104.796832575285,22095.93665150568,2034.4710881920598,3616.837490119218,1459.0039749265086,2798.138448670967,4974.468353192831,1.8788695581322206,24147.025259468763
260,260,10,1,544.8456141431384,0.054114549544529614,0.625,37.14993447564235,1115.4917950164938,22309.835900329857,2054.1657426609904,3651.8502091750943,1459.0941096583842,2825.225768919778,5022.623589190716,1.8970579152705325,24366.746305829805
261,261,10,1,550.0996361737242,0.054114549544529614,0.625,37.508176460349894,1126.2486375308113,22524.972750616205,2073.9743485968,3687.065508616532,1459.183050075278,2852.469813922559,5071.057446973436,1.9153515085773327,24587.73692221405
262,262,10,1,555.3839406870213,0.054114549544529614,0.625,37.868483235925325,1137.0674790043208,22741.349580086397,2093.897124926889,3722.483777647803,1459.2708163858322,2879.8708847841913,5119.770461838563,1.9337505402358983,24809.999570265452
263,263,10,1,560.6985856400577,0.054114549544529614,0.625,38.23085875412989,1147.9484380955696,22958.968761911372,2113.9342901596538,3758.1054047282737,1459.3574283836963,2907.429282033275,5168.763168059156,1.9522552120425456,25033.536706540286
264,264,11,0,566.0436288793618,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1459.4429054575255,0.0,0.0,0.0,1459.4429054575255
265,265,11,0,571.4191281415914,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1459.5272666007022,0.0,0.0,0.0,1459.5272666007022
266,266,11,0,576.8251410541565,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1459.6105304207922,0.0,0.0,0.0,1459.6105304207922
267,267,11,0,582.2617251358388,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1459.692715148739,0.0,0.0,0.0,1459.692715148739
268,268,11,0,587.7289377974025,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1459.7738386478106,0.0,0.0,0.0,1459.7738386478106
269,269,11,0,593.2268363422008,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1459.8539184223,0.0,0.0,0.0,1459.8539184223
270,270,11,0,598.755477966777,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1459.9329716259926,0.0,0.0,0.0,1459.9329716259926
271,271,11,0,604.314919761459,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1460.011015070399,0.0,0.0,0.0,1460.011015070399
272,272,11,1,609.9052187109487,0.054114549544529614,0.625,41.58598018100501,1248.6918303999923,24973.836607999823,2299.4521274003496,4087.914893156177,1460.0880652327758,3162.5838508597003,5622.371290417245,2.123584172628476,27103.125762861684
273,273,11,1,615.526431694907,0.054114549544529614,0.625,41.96925883574117,1260.200442746091,25204.008854921798,2320.6451091260224,4125.591305112927,1460.164138263922,3191.7319165917547,5674.190073940896,2.1431562611391084,27339.541798286817
274,274,11,1,621.1786154885318,0.054114549544529614,0.625,42.354649214459144,1271.772463300261,25435.4492660052,2341.954856362122,4163.475300199328,1460.2392499957728,3221.0405774121837,5726.2943598438815,2.1628361846365616,27577.25901841083
275,275,11,1,626.8618267631316,0.054114549544529614,0.625,42.742155181254255,1283.408008088726,25668.1601617745,2363.3815827696512,4201.567258257158,1460.313415948787,3250.510127182655,5778.684670546943,2.1826241404405,27816.279821459626
276,276,11,1,632.5761220866934,0.054114549544529614,0.625,43.13178059317695,1295.1071929261757,25902.14385852349,2384.9255016200746,4239.867558435689,1460.3866513391433,3280.14085922908,5831.361527518366,2.2025203255108425,28056.606601010793
277,277,11,1,638.3215579244473,0.054114549544529614,0.625,43.523529300271235,1306.8701334169193,26137.402668338364,2406.586825797441,4278.376579195451,1460.4589710857394,3309.933066344531,5884.325451279166,2.2225249364497257,28298.241746024276
278,278,11,1,644.0981906394219,0.054114549544529614,0.625,43.91740514561258,1318.6969449560224,26373.938899120425,2428.3657678004834,4317.09469831197,1460.5303898170143,3339.8870407921318,5937.576961408235,2.242638169503436,28541.187640872555
279,279,11,1,649.9060764929992,0.054114549544529614,0.625,44.313411965345786,1330.5877427304467,26611.754854608913,2450.262539744709,4356.022292879484,1460.600921877583,3370.0030743079315,5991.116576547435,2.262860220564349,28785.446665370655
280,280,11,1,655.7452716454627,0.054114549544529614,0.625,44.71155358872226,1342.542641720166,26850.852834403297,2472.2773533644645,4395.159739314604,1460.6705813347064,3400.2814581037437,6044.944814406656,2.283191285172826,29031.021194805606
281,281,11,1,661.6158321565384,0.054114549544529614,0.625,45.11183383813703,1354.5617566992812,27091.2351339856,2494.410420014979,4434.507413359962,1460.7393819845822,3430.722482869958,6099.062191768813,2.303631558519113,29277.91359996553
282,282,11,1,667.5178139859357,0.054114549544529614,0.625,45.51425652916551,1366.6452022371204,27332.904044742383,2516.6619506743973,4474.065690087817,1460.8073373584834,3461.3264387783365,6153.469224494818,2.3241812354452076,29526.126247168482
283,283,11,1,673.4512729938788,0.054114549544529614,0.625,45.91882547059978,1378.7930926993317,27575.86185398661,2539.0321559457893,4513.834943903626,1460.8744607287274,3492.093615484774,6208.1664275284875,2.3448405104467205,29775.661498290774
284,284,11,1,679.416264941636,0.054114549544529614,0.625,46.3255444644847,1391.0055422489659,27820.110844979292,2561.5212460591447,4553.815548549591,1460.9407651144963,3523.024302132047,6263.154314901418,2.365609577674717,30026.52171079504
285,285,11,1,685.4128454920445,0.054114549544529614,0.625,46.734417306153695,1403.2826648475502,28065.65329695098,2584.1294308733486,4594.007877108176,1461.0062632875072,3554.118787352528,6318.433399737829,2.3864886309375395,30278.709237758027
286,286,11,1,691.4410702100289,0.054114549544529614,0.625,47.14544778426401,1415.6245742561491,28312.49148512296,2606.856919878137,4634.412302005578,1461.0709677775349,3585.3773592708726,6374.004194259331,2.407477863702616,30532.226427897804
287,287,11,1,697.500994563116,0.054114549544529614,0.625,47.55863968083197,1428.0313840364215,28560.627680728405,2629.703922196043,4675.029195015187,1461.134890877794,3616.800305506702,6429.867209789691,2.428577469098256,30787.075625600944
288,288,12,0,703.5926739219461,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1461.198044650187,0.0,0.0,0.0,1461.198044650187
289,289,12,0,709.7161635607785,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1461.260440930411,0.0,0.0,0.0,1461.260440930411
290,290,12,0,715.8715186579923,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1461.3220913329437,0.0,0.0,0.0,1461.3220913329437
291,291,12,0,722.0587942965851,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1461.3830072558999,0.0,0.0,0.0,1461.3830072558999
292,292,12,0,728.2780454646643,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1461.4431998857629,0.0,0.0,0.0,1461.4431998857629
293,293,12,0,734.5293270559371,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1461.5026802020045,0.0,0.0,0.0,1461.5026802020045
294,294,12,0,740.8126938701951,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1461.5614589815805,0.0,0.0,0.0,1461.5614589815805
295,295,12,0,747.1282006137926,0.054114549544529614,0.625,0.0,0.0,0.0,0.0,0.0,1461.6195468033206,0.0,0.0,0.0,1461.6195468033206
296,296,12,1,753.4759019001259,0.054114549544529614,0.625,51.3752513702192,1542.6318290807294,30852.63658161456,2840.7393680463997,5050.203320971376,1461.6769540522084,3907.050876524184,6945.868224931881,2.6234723866010916,33141.043458762884
297,297,12,1,759.855852250104,0.054114549544529614,0.625,51.81026402574417,1555.6938453350135,31113.876906700243,2864.792925804066,5092.965201429451,1461.733690923553,3940.1332757677455,7004.681379142658,2.6456862670036956,33409.34073910633
298,298,12,1,766.2681060926159,0.054114549544529614,0.625,52.247479273342584,1568.8219982708395,31376.43996541676,2888.96827352573,5135.943597379076,1461.7897674270575,3973.3831805526265,7063.792320982448,2.668012622563686,33678.99553679773
299,299,12,1,772.7127177649973,0.054114549544529614,0.625,52.68690081796941,1582.016399135963,31640.32798271923,2913.2656160729007,5179.138873018489,1461.845193390792,4006.8008726379853,7123.2015513564165,2.69045164247424,33950.01014624039
300,300,12,1,779.1897415134896,0.054114549544529614,0.625,53.128532358368396,1595.277158991638,31905.543179832734,2937.6851579636404,5222.551391935362,1461.8999784650641,4040.3866333106184,7182.909570329989,2.71300351561136,34222.386857829835
301,301,12,1,785.699231493696,0.054114549544529614,0.625,53.572377587103205,1608.604388713551,32172.087774270993,2962.227103374294,5266.181517109857,1461.9541321261959,4074.140743387336,7242.916877133043,2.7356684305354633,34496.127957976794
302,302,12,1,792.2412417710359,0.054114549544529614,0.625,54.018440190588365,1621.9981989927492,32439.963979854954,2986.891656141195,5310.029610917681,1462.0076636802105,4108.063483217308,7303.223970164104,2.7584465754929606,34771.235729129985
303,303,12,1,798.8158263211932,0.054114549544529614,0.625,54.46672384911983,1635.4587003365589,32709.174006731148,3011.6790197623563,5354.096035133079,1462.060582266429,4142.155132684392,7363.831346994474,2.7813381384178197,35047.71244979851
304,304,12,1,805.4230390305606,0.054114549544529614,0.625,54.91723223690535,1648.9860030694977,32979.720061389926,3036.589397399152,5398.381150931825,1462.112896860978,4176.4159712094415,7424.739504372339,2.8043433069331134,35325.5603945742
305,305,12,1,812.0629336966832,0.054114549544529614,0.625,55.369969022094594,1662.5802173341788,33251.60434668355,3061.6229918779786,5442.885318894184,1462.1646162802135,4210.846277752598,7485.948938226841,2.827462268352561,35604.781834153444
306,306,12,1,818.7355640286956,0.054114549544529614,0.625,55.82493786680905,1676.2414530922088,33524.829061844146,3086.7800056919127,5487.608899007845,1462.2157491840649,4245.446330815565,7547.460143672115,2.850695209682053,35885.37903535915
