,Simulation,Timestep,H,diurnal,A,ALPHA,BETA,CQY,CUE_24,DCG,CGR,DWCGR,TCB,TEB,VP_SAT,VP_AIR,VPD,P_NET,P_GROSS,DOP,DOC,g_S,g_A,g_C,DTR,DCO2C,DCO2P,DNC,DWC,T_LIGHT,T_DARK,RH,CO2,PPFD
601,601.0,707.5,11.778859309757005,0.5,0.57201974366528,0.02469280030412366,0.039508480486597865,0.06906838605507372,0.625,0.2573700189399497,7.727985216205134,6.4399876801709395,0.0,0.0,2.5502500084422355,0.0,-174.4192925420427,9.334353407140576,0.0,0.5929582868680077,0.7760413597303107,22.23259287170745,2.5,2.247174821072299,-2969.796035186475,0.8155335264153973,1.067339407781885,0.0005476073269876612,-2963.2878723051267,21.381996677392806,16.381996677392806,69.39301714132056,778.8772082266481,236.26202000623618
602,602.0,707.5,11.778859309757005,0.5,0.57201974366528,0.02469280030412366,0.039508480486597865,0.06906838605507372,0.625,0.2573700189399497,7.727985216205134,6.4399876801709395,0.0,0.0,2.5359240249817545,0.0,-156.73742631235993,9.334353407140576,0.0,0.5929582868680077,0.7760413597303107,19.997213991447214,2.5,2.2220564724761727,-2638.9006842878357,0.8155335264153973,1.067339407781885,0.0005476073269876612,-2632.392521406487,21.290187525973355,16.290187525973355,62.806830476117135,778.8772082266481,236.26202000623618
603,603.0,707.5,11.778859309757005,0.5,0.5503003307761397,0.02338224670759397,0.037411594732150354,0.06798395828580604,0.625,0.24371028007653944,7.317827652288231,6.098189710240187,0.0,0.0,2.5359240249817545,0.0,-173.43949530966378,8.838938943072508,0.0,0.5614874287281483,0.7348534919095635,22.49364189625985,2.5,2.2498151989178656,-2956.5830984783934,0.7722496386841321,1.0106910940078968,0.0005185434402259057,-2950.4203519194507,21.290187525973355,16.290187525973355,69.39301714132056,724.8593618970216,236.26202000623618
604,604.0,707.5,11.778859309757005,0.5,0.5270213046689437,0.022796615762698095,0.036474585220316956,0.06920893879845903,0.625,0.22894406007528137,6.874446055865454,5.72870504655454,0.0,0.0,2.5359240249817545,0.0,-173.43949530966378,8.303394373634951,0.0,0.5274673336466578,0.6903292792796266,19.665276864314865,2.5,2.2178946154005676,-2914.634827453197,0.7254596220417455,0.9494540914376902,0.00048712528865601617,-2908.8454770081685,21.290187525973355,16.290187525973355,69.39301714132056,778.8772082266481,227.64876758652818
605,605.0,707.5,15.263123178281289,0.625,0.57201974366528,0.02469280030412366,0.039508480486597865,0.06906838605507372,0.625,0.3200323866070313,9.609532464552679,8.007943720460558,0.0,0.0,2.5359240249817545,0.0,-173.43949530966378,9.334353407140576,0.0,0.7373269679443973,1.2504347038226662,22.106940347628285,2.5,2.2458839393384866,-3824.465324400915,1.0140930240894324,1.7198029712125311,0.0006809343236682456,-3816.2654594035334,21.290187525973355,16.290187525973355,69.39301714132056,778.8772082266481,236.26202000623618
606,606.0,707.5,15.263123178281289,0.625,0.5067918727848403,0.021577661575472053,0.03452425852075528,0.06812314951114586,0.625,0.26946313248032483,8.091102113203593,6.742585094336321,0.0,0.0,2.5359240249817545,0.0,-156.73742631235993,7.859404904088636,0.0,0.6208197756200221,1.052849856311261,18.09214922052568,2.5,2.1963460712040987,-3379.9392917464465,0.853853217153055,1.4480518699532043,0.0005733378981244192,-3373.0351114178993,21.290187525973355,16.290187525973355,62.806830476117135,724.8593618970216,227.64876758652818
607,607.0,707.5,15.263123178281289,0.625,0.5067918727848403,0.021577661575472053,0.03452425852075528,0.06812314951114586,0.625,0.26946313248032483,8.091102113203593,6.742585094336321,0.0,0.0,2.5502500084422355,0.0,-174.4192925420427,7.859404904088636,0.0,0.6208197756200221,1.052849856311261,20.1145713580983,2.5,2.223498679003579,-3807.7358548226725,0.853853217153055,1.4480518699532043,0.0005733378981244192,-3800.8316744941253,21.381996677392806,16.381996677392806,69.39301714132056,724.8593618970216,227.64876758652818
608,608.0,707.5,15.263123178281289,0.625,0.5270213046689437,0.022796615762698095,0.036474585220316956,0.06920893879845903,0.625,0.284685505511391,8.54818050261416,7.123483752178459,0.0,0.0,2.5502500084422355,0.0,-157.62286994350555,8.303394373634951,0.0,0.6558908078705686,1.1123269102256574,17.889737721774733,2.5,2.1933320487802987,-3394.368842695482,0.9020886550240549,1.529854473262472,0.0006057266085122292,-3387.074634954029,21.381996677392806,16.381996677392806,62.806830476117135,778.8772082266481,227.64876758652818
609,609.0,707.5,15.263123178281289,0.625,0.5503003307761397,0.02338224670759397,0.037411594732150354,0.06798395828580604,0.625,0.30304688516093636,9.099513059006147,7.5829275491717825,0.0,0.0,2.5502500084422355,0.0,-157.62286994350555,8.838938943072508,0.0,0.6981938401599196,1.1840687316308989,20.462735241822497,2.5,2.2276905404308986,-3447.541545663856,0.9602707259471623,1.6285255971810146,0.0006447941971579727,-3439.7768829291185,21.381996677392806,16.381996677392806,62.806830476117135,724.8593618970216,236.26202000623618
610,610.0,707.5,11.778859309757005,0.5,0.5067918727848403,0.021577661575472053,0.03452425852075528,0.06812314951114586,0.625,0.21670222893796232,6.50686365276296,5.422386377302462,0.0,0.0,2.5502500084422355,0.0,-157.62286994350555,7.859404904088636,0.0,0.499263212400485,0.653416793044738,18.195048381536015,2.5,2.197855696256203,-2624.9053488672253,0.6866686868802999,0.8986859839087377,0.00046107829043084324,-2619.425559851829,21.381996677392806,16.381996677392806,62.806830476117135,724.8593618970216,227.64876758652818
